Tweets,Sentiment (All)
mmea foils attempt smuggle rohingya myanmar migrants penang waters,NEGATIVE
ahmad zahid charged counts receiving bribes amounting smil rmmil ultra kirana tenure home minister,NEGATIVE
dap veteran lim kit siang wants boustead naval shipyard bns give timeline delivery six littoral combat ships lcs instead merely saying o delays troubled project,NEGATIVE
tidak mustahil pas jadi king maker sinar premium,NEUTRAL
nasi putih ayam kicap yummy,POSITIVE
picnic pantai cahaya negeri port dickson via,NEUTRAL
congratulation youthyearold burhan ali brought laurels country bagging silver medal th gewinn unimap international open championship held malaysia,POSITIVE
interesting front page sinar harian nd,POSITIVE
hoyo fest kembali gais korang terlepas lepas ready punya nanti kongsikan sekali ni,POSITIVE
kisah inspirasi disebalik jenama mamasab bakery via,NEUTRAL
sorry cure pardon you wisdom king prevailed graciously love citizens fairly daulat tuanku daulat tuanku daulat tuanku,POSITIVE
the former wife businessman sm faisal sm nasimuddin refused permission challenge jurisdiction syariah court initiated committal proceedings her,NEGATIVE
juara mutiara resort tioman,NEUTRAL
police tracking hitandrun wira driver plus sg petani incident killed immigration officer,NEGATIVE
when mama bear cooking favourite meal nasi lemak smell permeating house mmmm bliss cannot wait lunch,POSITIVE
selamat kami mengucapkan selamat meraikan kemeriahan sambutan dikasihihappy daywe wishing friendly people wonderful celebration,POSITIVE
ford mustang diperkenal rev enjin guna kunci kawalan jauh brek tangan elektronik drift,NEUTRAL
chia missing months since initially disappeared setapak year,NEGATIVE
razak vacated week razak still warded hospital hkl due stomach ulcers blood pressure issues,NEGATIVE
breaking two fish workers near pulau jerejak arrested malaysian maritime enforcement agency mmea coast guard organisation malaysia apparent breach fisheries act,NEGATIVE
malaysia experiencing economic crisis trading low level us dollar said finance minister tengku zafrul aziz,NEGATIVE
senang tutup suis buka suis smart plug iniguna smartphone sahaja m rm app voice timer google home amazon alexa ksoldshopee,POSITIVE
news jailed expremier razak weekend denied request hospitalised stomach ulcers followed blow selangor palace monday withdrew titles accorded wife rosmah mansor,NEGATIVE
old likely die prisonthis deserves shamed malaysia,NEGATIVE
steamboat best chill selangor dewasa rm kanakkanak rm warga emas oku rmlokasi mai steamboat grill jln elektron youe denai alam shah alam selangor credit jomkita,POSITIVE
prime minister ismail sabri yaakob filed summons lokman noor adam claiming controversial member published malicious defamatory untrue statements social media,NEGATIVE
breaking airport holding berhad mahb said regretted inconvenience airport guests caused flash pia penang international airport surroundings saturday morning mahb also denied power outage airport flood,NEGATIVE
landed don forget eat durian nasi kandar welcome,POSITIVE
street racing zigzag overtaking land jail five years rmk fines pdrm,NEGATIVE
benda dramatik buat ape menang mudah hahaha syihan performed habis motm,POSITIVE
terima kasih tahniah syihan definitely upped value tonight let us better finals go go,POSITIVE
foreign ministry intensifying efforts rescue msian victims job scams,NEGATIVE
nothing good myanmar people raised conflicts disunite region asean wondering vested interests behind meeting,NEGATIVE
esok dah start tempah hoyo fest info lanjut rujuk,NEUTRAL
the continued weaken us dollar thursday sept breaching level far lowest since asian financial crisis afc,NEGATIVE
datuk sm faisal sm nasimuddin kamal filed lawsuit rapper caprice accusing uploading defamatory posts instagramread more,NEGATIVE
you better something eh ktm berhad deserved ths bayar ticket business class nonsense seriously jangan la memalukan malaysia haiyo part yg tu pun dah terkoyak,NEGATIVE
our national flowers hibiscus aka bunga raya grows red keep,NEUTRAL
can politician freaking something instead eating kuih office goes on expect pack nasi lemak macik,NEGATIVE
the users internet pay s month get internet access speed gbps pay rm speed mbps something wrong system it get opinion adun,NEGATIVE
foreign minister saifuddin says hopes member un security council fail people myanmar,NEGATIVE
back salang indah tioman reminds maldives even better,POSITIVE
orang asli tribe reaps good income raja kayu business,POSITIVE
glamping kebun sayur berita harian,NEUTRAL
ampang jaya district police chief acp mohamad farouk eshak said motorcyclist suffered leg injuries ramming rear perodua myvi pm incident,NEGATIVE
palm oil crunch likely prolonged due lack seedlings racing expand seedlings,NEGATIVE
taipei accuses beijing interference trade fair penang,NEGATIVE
ahhhhhhh painful time hardd mean come press whole breast menn,NEGATIVE
utc seremban immigration counters open processing numbers thats still backwards efficiency also elderly unfortunately wait well,NEGATIVE
mongolian yurt wind paradise lodge sabahone hidden gems kundasang nice view scenary plan go try stay place tiket murah,POSITIVE
selain lokasinya dekat ibu kota lumpur jenis penginapan glamping villa chalet bilik dilengkapi gelongsor bukit,NEUTRAL
best makan cicah take slow enjoy slowlysangat sedap yummy,POSITIVE
the malaysian insight melaporkan tertinggi bermesyuarat memutuskan tarikh pembubaran pru,NEUTRAL
acik acik pegi camping bawak dapur sebab camping ni kerjanya masak makan je,NEUTRAL
harimau malaya kendalian coach kim pan gonkim pan gon fifa ranking menang kalah gol clean sheet bolosterima kasih oppa kim pan gonfollow,POSITIVE
best makan kat sini tapi hati hati lah ye sapa plan nak bawak kecik baby ghisau kalau terjatuh tahan sungai tubbq lamb kemensah klkredit cuticuti kaki travel,POSITIVE
alhamdulillah tahniah geng korang mmg best top trending hashtags twitter malaysia via,POSITIVE
tahniah episod nombor tweet lagi top trending hashtags twitter malaysia via,POSITIVE
why use parliament use majlis syura sebab faktor nya,NEUTRAL
amalkan black g soap scrub khas menanggalkan sel kulit mati kesan membersih liang romadapatkan black g shop,NEUTRAL
the banquet even celebrated performances traditional zapin kuda kepang dances,POSITIVE
the incident believed caused misunderstanding bar continued outside premises two men,NEGATIVE
mohd firdaus lamented deal tenants messy toilet habits spite warned repeatedly,NEGATIVE
malaysian pm sad see serious security council action myanmar,NEGATIVE
gambar aksi final piala raja thai diantara vs tajikistan stadium th anniversary chiang mai thailand,NEUTRAL
sesiapa mencari bidang customer service telemarketer recovery eutiveboleh share resume anda emel farisazizicom whatsapp faris,NEUTRAL
pecahan pemain kesebelasan kelab perlawanan final kings cup menentang tajikistan semalamjohor darul takzim sembilan fk jablonec selangor follow,NEUTRAL
webinar percuma teknik jutawan crypto oct sabtu pmscan qr code utk daftar klik link,NEUTRAL
menteri sekitar air tuan ibrahim tuan man berkata dilantik working group climate change awgcc,NEUTRAL
bagi berminat membeli rte scan qr code tertera poster,NEUTRAL
maha yakin menang pru the old man sampai mati tak jadi pm usual try dirty ways stop become pmwhen told all maha destroyed ph govt nobody believed including party dap,NEGATIVE
anwar merasmikan markaz knowledge city dibawah kelolaan india credit reengaston,NEUTRAL
blue wavy kurung maxi skirt price rmbrand condition flaw size lremarks,NEUTRAL
foreign minister saifuddin abdullah met returning victims lumpurs airport said government managed rescue people reported missing cambodia laos myanmar thailand,NEGATIVE
sebenarnya ph pun gembira nak pru propaganda banjir ni sengaja menaikkan kebencian modus operandi bergantung sentimen emosi taruhan menang,NEGATIVE
ragnar locker group added malayan flour mills berhad victim list claim published gb data containing certificates confidential docs financial data reports etc,NEGATIVE
a number malaysian job scam victims remain stranded foreign countries despite escaping syndicates laos cambodia myanmar slapped fines cannot pay immigration offences,NEGATIVE
having zero trust policy isn bad difficult thing all means verify think longpolisi sifar amanah bukanlah buruk sukar sekali bermakna anda mengesahkan cuba fikir tapi jangan lama sangat,NEGATIVE
kampung bahagia bangi village life village lifestyle village life,NEUTRAL
those berminat ngan medical book pm visit detail availabe,NEUTRAL
forced labour serious problem malaysia says yb kulasegaran member parliament malaysia,NEGATIVE
an mp called putrajaya temporarily bar malaysians recruited work cambodia job scam syndicates busted,NEGATIVE
parti king maker menentukan pentadbiran umum ke pru,NEUTRAL
camping kabus best woo ditemani bintang bersinar tenangg jiwa stellar golden hills cameron highlands kredit tengku danial,POSITIVE
volkswagen setia dilancarkan ke malaysia ke dikendalikan goh brothers motor,NEUTRAL
first time nasi lemak breakfast georgetown penang boom hooked sambal dried anchovies am oooh yes please,POSITIVE
